frame,MSD,time
290,0.0,18.85
291,406.543228,18.915
292,421.262421,18.98
293,431.460464,19.045
294,421.748306,19.11
295,435.353577,19.175
296,426.056961,19.24
297,423.841782,19.305
298,430.864624,19.37
299,0.0,19.435
