frame,MSD,time
108,19.488755,5.4
109,20.216142,5.45
110,21.21526,5.5
111,21.518977,5.55
112,19.876266,5.6
113,22.381798,5.65
114,23.307534,5.7
115,22.955097,5.75
116,21.710804,5.8
117,22.633228,5.85
118,23.222378,5.9
119,25.35543,5.95
120,25.659996,6.0
121,24.882524,6.05
122,24.97768,6.1
123,25.331043,6.15
124,25.761841,6.2
125,27.256908,6.25
126,27.276051,6.3
127,27.934142,6.35
128,28.885997,6.4
129,28.377673,6.45
130,28.888819,6.5
131,29.855226,6.55
132,30.501907,6.6
133,31.21012,6.65
134,31.762931,6.7
135,32.482405,6.75
136,33.493002,6.8
137,31.736617,6.85
138,32.357427,6.9
139,32.181316,6.95
140,31.797683,7.0
141,32.132825,7.05
142,31.508498,7.1
143,31.26965,7.15
144,32.916256,7.2
145,33.105312,7.25
146,33.167864,7.3
147,34.774096,7.35
148,34.688882,7.4
149,35.76937,7.45
150,37.867986,7.5
151,38.997595,7.55
152,38.978977,7.6
153,38.779606,7.65
154,39.417589,7.7
155,40.504124,7.75
156,41.834407,7.8
157,43.170682,7.85
158,42.695608,7.9
159,42.986746,7.95
160,44.184878,8.0
161,43.877655,8.05
162,43.402084,8.1
163,43.939995,8.15
164,45.242271,8.2
165,44.786308,8.25
166,48.021048,8.3
167,46.829732,8.35
168,46.307261,8.4
169,47.73848,8.45
170,51.205539,8.5
171,52.96321,8.55
172,52.693718,8.6
173,52.201947,8.65
174,54.710183,8.7
175,59.057595,8.75
176,61.073734,8.8
177,61.112997,8.85
178,62.575543,8.9
179,61.964429,8.95
180,61.475131,9.0
181,62.33999,9.05
182,62.671729,9.1
183,63.309753,9.15
184,67.579027,9.2
185,65.041589,9.25
186,69.474657,9.3
187,69.671787,9.35
188,64.769199,9.4
189,66.011426,9.45
190,66.729507,9.5
191,67.00253,9.55
192,66.120212,9.6
193,66.297638,9.65
194,68.185602,9.7
195,68.755446,9.75
196,68.367198,9.8
197,69.607172,9.85
198,63.846174,9.9
199,70.0356,9.95
200,66.252975,10.0
201,67.075293,10.05
202,68.676062,10.1
203,68.144352,10.15
204,70.298861,10.2
205,73.764047,10.25
206,69.534382,10.3
207,72.501762,10.35
208,76.852356,10.4
209,82.844737,10.45
210,84.270386,10.5
211,75.805111,10.55
212,79.958682,10.6
213,73.690641,10.65
214,67.968996,10.7
215,75.104231,10.75
216,70.01343,10.8
217,66.254761,10.85
218,72.293015,10.9
219,71.536825,10.95
220,69.864971,11.0
221,71.147893,11.05
222,77.635783,11.1
223,77.263804,11.15
224,78.490499,11.2
225,77.200516,11.25
226,78.48719,11.3
227,78.705582,11.35
228,85.253116,11.4
229,65.114433,11.45
230,84.078003,11.5
231,66.666485,11.55
232,85.971732,11.6
233,82.630352,11.65
234,54.432709,11.7
235,85.75341,11.75
236,63.90254,11.8
237,54.525386,11.85
238,54.853745,11.9
239,55.407235,11.95
240,55.326326,12.0
241,53.885136,12.05
242,54.704745,12.1
243,56.552101,12.15
244,57.013833,12.2
245,56.884096,12.25
246,60.364527,12.3
247,61.606099,12.35
248,64.416051,12.4
249,65.904645,12.45
250,65.58769,12.5
251,67.840906,12.55
252,68.592486,12.6
253,68.120822,12.65
254,67.792951,12.7
255,71.007543,12.75
256,69.155767,12.8
257,70.1185,12.85
258,68.51503,12.9
259,59.782053,12.95
260,59.863972,13.0
261,58.950521,13.05
262,60.478035,13.1
263,60.206446,13.15
264,62.24968,13.2
265,62.277821,13.25
266,63.430569,13.3
267,66.281563,13.35
268,66.08605,13.4
269,66.205042,13.45
270,65.70767,13.5
271,64.565155,13.55
272,63.71014,13.6
273,62.188187,13.65
274,61.648588,13.7
275,62.508543,13.75
276,64.864594,13.8
277,66.190025,13.85
278,67.29023,13.9
279,67.114153,13.95
280,67.849421,14.0
281,69.24906,14.05
282,70.79668,14.1
283,70.406872,14.15
284,71.447788,14.2
285,71.398312,14.25
286,73.155857,14.3
287,74.112881,14.35
288,72.972946,14.4
289,71.028652,14.45
290,72.923016,14.5
291,72.355579,14.55
292,74.779644,14.6
293,76.764927,14.65
294,74.138477,14.7
295,75.147987,14.75
296,77.183426,14.8
297,74.318806,14.85
298,74.79166,14.9
299,76.014244,14.95
