frame,MSD,time
290,2.641308,14.5
291,3.386445,14.55
292,3.44993,14.6
293,3.145257,14.65
294,3.413833,14.7
295,3.107029,14.75
296,3.242804,14.8
297,3.188488,14.85
298,3.433715,14.9
299,3.223511,14.95
