frame,MSD,time
290,22.781672,14.5
291,24.559405,14.55
292,23.762048,14.6
293,24.485635,14.65
294,24.211486,14.7
295,24.264799,14.75
296,24.29957,14.8
297,26.999441,14.85
298,24.840394,14.9
299,24.91012,14.95
