Detailed,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Position X,Position Y,Unit,Category,Collection,Time,TrackID,ID
13.656900405883789,2.9362099170684814,µm,Spot,Position,1,1000000520,520
137.99400329589844,7.951159954071045,µm,Spot,Position,1,1000001531,1531
153.56199645996094,9.877690315246582,µm,Spot,Position,1,1000001858,1858
49.195701599121094,15.839900016784668,µm,Spot,Position,1,1000002984,2984
68.57520294189453,17.37459945678711,µm,Spot,Position,1,1000003275,3275
91.97650146484375,40.79330062866211,µm,Spot,Position,1,1000007848,7848
78.6281967163086,47.65739822387695,µm,Spot,Position,1,1000009156,9156
122.72899627685547,47.62459945678711,µm,Spot,Position,1,1000009167,9167
95.23320007324219,49.46030044555664,µm,Spot,Position,1,1000009521,9521
127.0510025024414,57.202701568603516,µm,Spot,Position,1,1000011058,11058
63.40549850463867,67.947998046875,µm,Spot,Position,1,1000013107,13107
61.394798278808594,83.61180114746094,µm,Spot,Position,1,1000016163,16163
59.415199279785156,85.01899719238281,µm,Spot,Position,1,1000016452,16452
69.35820007324219,85.59030151367188,µm,Spot,Position,1,1000016556,16556
114.7699966430664,85.95390319824219,µm,Spot,Position,1,1000016657,16657
127.87999725341797,102.0479965209961,µm,Spot,Position,1,1000019722,19722
102.48400115966797,103.9000015258789,µm,Spot,Position,1,1000020075,20075
104.19599914550781,105.13500213623047,µm,Spot,Position,1,1000020303,20303
6.15015983581543,113.93499755859375,µm,Spot,Position,1,1000022002,22002
34.364498138427734,118.61799621582031,µm,Spot,Position,1,1000022876,22876
107.16999816894531,119.48200225830078,µm,Spot,Position,1,1000023063,23063
64.36229705810547,119.97599792480469,µm,Spot,Position,1,1000023135,23135
13.770000457763672,3.2887799739837646,µm,Spot,Position,2,1000000520,24471
138.13900756835938,8.049139976501465,µm,Spot,Position,2,1000001531,25408
153.63800048828125,9.89663028717041,µm,Spot,Position,2,1000001858,25784
68.46410369873047,17.387500762939453,µm,Spot,Position,2,1000003275,27157
91.74749755859375,41.002498626708984,µm,Spot,Position,2,1000007848,31717
78.64759826660156,47.587501525878906,µm,Spot,Position,2,1000009156,33039
122.68699645996094,47.772098541259766,µm,Spot,Position,2,1000009167,33089
95.23200225830078,49.35940170288086,µm,Spot,Position,2,1000009521,33389
127.0780029296875,57.3734016418457,µm,Spot,Position,2,1000011058,34940
63.19770050048828,67.75150299072266,µm,Spot,Position,2,1000013107,36927
61.0713005065918,83.65129852294922,µm,Spot,Position,2,1000016163,39991
59.120399475097656,84.87889862060547,µm,Spot,Position,2,1000016452,40228
69.41470336914062,85.93470001220703,µm,Spot,Position,2,1000016556,40393
114.68599700927734,85.85150146484375,µm,Spot,Position,2,1000016657,40401
59.25360107421875,86.38390350341797,µm,Spot,Position,2,1000040518,40518
127.77200317382812,101.93499755859375,µm,Spot,Position,2,1000019722,43555
102.40499877929688,103.88300323486328,µm,Spot,Position,2,1000020075,43945
103.95800018310547,105.19000244140625,µm,Spot,Position,2,1000020303,44176
6.346980094909668,114.06199645996094,µm,Spot,Position,2,1000022002,45853
34.00550079345703,118.70999908447266,µm,Spot,Position,2,1000022876,46722
106.8489990234375,119.21700286865234,µm,Spot,Position,2,1000023063,46834
64.48310089111328,119.91999816894531,µm,Spot,Position,2,1000023135,46978
13.619400024414062,3.3857998847961426,µm,Spot,Position,3,1000000520,48315
138.14599609375,8.032270431518555,µm,Spot,Position,3,1000001531,49212
153.3040008544922,9.809089660644531,µm,Spot,Position,3,1000001858,49559
68.38510131835938,17.327199935913086,µm,Spot,Position,3,1000003275,50978
91.80549621582031,40.985198974609375,µm,Spot,Position,3,1000007848,55601
78.8207015991211,47.40530014038086,µm,Spot,Position,3,1000009156,56820
122.78500366210938,47.743499755859375,µm,Spot,Position,3,1000009167,56919
95.20850372314453,49.3848991394043,µm,Spot,Position,3,1000009521,57222
126.64099884033203,57.33470153808594,µm,Spot,Position,3,1000011058,58744
63.205501556396484,67.98169708251953,µm,Spot,Position,3,1000013107,60824
61.225101470947266,83.66999816894531,µm,Spot,Position,3,1000016163,63869
59.145301818847656,84.95600128173828,µm,Spot,Position,3,1000016452,64131
114.41799926757812,85.6937026977539,µm,Spot,Position,3,1000016657,64268
69.64459991455078,85.89990234375,µm,Spot,Position,3,1000016556,64285
59.23249816894531,86.37460327148438,µm,Spot,Position,3,1000040518,64390
127.58599853515625,102.03900146484375,µm,Spot,Position,3,1000019722,67445
102.4020004272461,103.91799926757812,µm,Spot,Position,3,1000020075,67801
103.89800262451172,105.14800262451172,µm,Spot,Position,3,1000020303,68039
33.895198822021484,118.75900268554688,µm,Spot,Position,3,1000022876,70680
106.88500213623047,119.48699951171875,µm,Spot,Position,3,1000023063,70819
64.368896484375,119.88600158691406,µm,Spot,Position,3,1000023135,70884
13.749600410461426,3.2941501140594482,µm,Spot,Position,4,1000000520,72241
138.1280059814453,7.958439826965332,µm,Spot,Position,4,1000001531,73187
153.34300231933594,10.011300086975098,µm,Spot,Position,4,1000001858,73573
49.185699462890625,15.861100196838379,µm,Spot,Position,4,1000002984,74659
68.62809753417969,17.210800170898438,µm,Spot,Position,4,1000003275,74915
92.27850341796875,27.07390022277832,µm,Spot,Position,4,1000076839,76839
91.99520111083984,40.70069885253906,µm,Spot,Position,4,1000007848,79457
78.83200073242188,47.51850128173828,µm,Spot,Position,4,1000009156,80770
122.80599975585938,47.44810104370117,µm,Spot,Position,4,1000009167,80776
95.00199890136719,49.2322998046875,µm,Spot,Position,4,1000009521,81154
126.6449966430664,57.512901306152344,µm,Spot,Position,4,1000011058,82741
63.43450164794922,68.0031967163086,µm,Spot,Position,4,1000013107,84767
60.84590148925781,83.91459655761719,µm,Spot,Position,4,1000016163,87859
59.04949951171875,84.72489929199219,µm,Spot,Position,4,1000016452,88019
114.13999938964844,85.75189971923828,µm,Spot,Position,4,1000016657,88236
69.71119689941406,86.20369720458984,µm,Spot,Position,4,1000016556,88310
58.912498474121094,86.3279037475586,µm,Spot,Position,4,1000040518,88344
127.72899627685547,102.04199981689453,µm,Spot,Position,4,1000019722,91403
102.43199920654297,103.91500091552734,µm,Spot,Position,4,1000020075,91747
104.12000274658203,105.10800170898438,µm,Spot,Position,4,1000020303,91973
34.03459930419922,118.75299835205078,µm,Spot,Position,4,1000022876,94622
107.052001953125,119.6520004272461,µm,Spot,Position,4,1000023063,94799
13.551899909973145,3.230030059814453,µm,Spot,Position,5,1000000520,96152
138.20799255371094,7.932799816131592,µm,Spot,Position,5,1000001531,97035
153.08900451660156,10.029000282287598,µm,Spot,Position,5,1000001858,97473
50.0718994140625,14.369400024414062,µm,Spot,Position,5,1000002984,98278
68.7605972290039,17.311599731445312,µm,Spot,Position,5,1000003275,98835
92.206298828125,40.599098205566406,µm,Spot,Position,5,1000007848,103319
78.7073974609375,47.310298919677734,µm,Spot,Position,5,1000009156,104557
122.79900360107422,47.56050109863281,µm,Spot,Position,5,1000009167,104639
95.03929901123047,49.217899322509766,µm,Spot,Position,5,1000009521,104948
126.70800018310547,57.514198303222656,µm,Spot,Position,5,1000011058,106579
63.31880187988281,68.09709930419922,µm,Spot,Position,5,1000013107,108632
60.74589920043945,83.73760223388672,µm,Spot,Position,5,1000016163,111695
59.037899017333984,84.81060028076172,µm,Spot,Position,5,1000016452,111911
114.13300323486328,85.62979888916016,µm,Spot,Position,5,1000016657,112078
58.86009979248047,86.32029724121094,µm,Spot,Position,5,1000040518,112201
70.14649963378906,86.38800048828125,µm,Spot,Position,5,1000016556,112205
127.24600219726562,102.09300231933594,µm,Spot,Position,5,1000019722,115197
102.31400299072266,103.93099975585938,µm,Spot,Position,5,1000020075,115531
104.05400085449219,105.08899688720703,µm,Spot,Position,5,1000020303,115750
34.05039978027344,118.83599853515625,µm,Spot,Position,5,1000022876,118390
64.37779998779297,120.44599914550781,µm,Spot,Position,5,1000023135,118720
13.54990005493164,3.119729995727539,µm,Spot,Position,6,1000000520,119909
138.3000030517578,7.914309978485107,µm,Spot,Position,6,1000001531,120871
152.95399475097656,10.080100059509277,µm,Spot,Position,6,1000001858,121303
49.90439987182617,14.405400276184082,µm,Spot,Position,6,1000002984,122059
68.70570373535156,17.284099578857422,µm,Spot,Position,6,1000003275,122650
91.45220184326172,26.44930076599121,µm,Spot,Position,6,1000076839,124424
92.46009826660156,40.15589904785156,µm,Spot,Position,6,1000007848,127111
122.76100158691406,47.38869857788086,µm,Spot,Position,6,1000009167,128490
79.04540252685547,47.589900970458984,µm,Spot,Position,6,1000009156,128520
95.26599884033203,49.16360092163086,µm,Spot,Position,6,1000009521,128806
63.1859016418457,68.27079772949219,µm,Spot,Position,6,1000013107,132521
60.46419906616211,83.668701171875,µm,Spot,Position,6,1000016163,135475
59.11090087890625,85.05619812011719,µm,Spot,Position,6,1000016452,135723
114.0260009765625,85.74870300292969,µm,Spot,Position,6,1000016657,135851
58.606300354003906,86.49030303955078,µm,Spot,Position,6,1000040518,136010
69.94219970703125,86.80989837646484,µm,Spot,Position,6,1000016556,136081
126.9990005493164,101.81300354003906,µm,Spot,Position,6,1000019722,138984
102.38099670410156,103.94200134277344,µm,Spot,Position,6,1000020075,139364
103.93000030517578,105.19100189208984,µm,Spot,Position,6,1000020303,139632
6.551980018615723,114.03500366210938,µm,Spot,Position,6,1000022002,141297
33.987300872802734,118.98600006103516,µm,Spot,Position,6,1000022876,142239
107.1510009765625,119.80000305175781,µm,Spot,Position,6,1000023063,142426
64.32620239257812,120.46700286865234,µm,Spot,Position,6,1000023135,142522
13.759699821472168,3.2709898948669434,µm,Spot,Position,7,1000000520,143749
138.2010040283203,7.891139984130859,µm,Spot,Position,7,1000001531,144677
152.8260040283203,10.351300239562988,µm,Spot,Position,7,1000001858,145162
49.7952995300293,14.666299819946289,µm,Spot,Position,7,1000002984,145953
68.70110321044922,17.0846004486084,µm,Spot,Position,7,1000003275,146428
92.52790069580078,40.182899475097656,µm,Spot,Position,7,1000007848,150936
79.28929901123047,47.11629867553711,µm,Spot,Position,7,1000009156,152251
122.36399841308594,47.07059860229492,µm,Spot,Position,7,1000009167,152264
95.2844009399414,49.22819900512695,µm,Spot,Position,7,1000009521,152673
126.5459976196289,57.45940017700195,µm,Spot,Position,7,1000011058,154264
63.46839904785156,68.26200103759766,µm,Spot,Position,7,1000013107,156407
60.50019836425781,83.79519653320312,µm,Spot,Position,7,1000016163,159360
59.24879837036133,85.18990325927734,µm,Spot,Position,7,1000016452,159607
114.13999938964844,85.64099884033203,µm,Spot,Position,7,1000016657,159700
58.589298248291016,86.4447021484375,µm,Spot,Position,7,1000040518,159858
69.90509796142578,86.76069641113281,µm,Spot,Position,7,1000016556,159892
126.7699966430664,101.89900207519531,µm,Spot,Position,7,1000019722,162849
102.4010009765625,103.88200378417969,µm,Spot,Position,7,1000020075,163222
103.91899871826172,105.20800018310547,µm,Spot,Position,7,1000020303,163466
6.591609954833984,114.1240005493164,µm,Spot,Position,7,1000022002,165150
34.23870086669922,118.87000274658203,µm,Spot,Position,7,1000022876,166038
107.2300033569336,119.5479965209961,µm,Spot,Position,7,1000023063,166166
64.27539825439453,120.42900085449219,µm,Spot,Position,7,1000023135,166343
13.728799819946289,3.1665499210357666,µm,Spot,Position,8,1000000520,167597
137.906005859375,7.759359836578369,µm,Spot,Position,8,1000001531,168478
152.8249969482422,10.057900428771973,µm,Spot,Position,8,1000001858,168921
49.709999084472656,14.452500343322754,µm,Spot,Position,8,1000002984,169777
69.00679779052734,17.241500854492188,µm,Spot,Position,8,1000003275,170321
92.4563980102539,40.21390151977539,µm,Spot,Position,8,1000007848,174788
79.36479949951172,46.77069854736328,µm,Spot,Position,8,1000009156,176069
122.75199890136719,47.3922004699707,µm,Spot,Position,8,1000009167,176174
95.2750015258789,49.31779861450195,µm,Spot,Position,8,1000009521,176533
126.58300018310547,57.26319885253906,µm,Spot,Position,8,1000011058,178073
63.40589904785156,68.24739837646484,µm,Spot,Position,8,1000013107,180218
60.52750015258789,83.7938003540039,µm,Spot,Position,8,1000016163,183198
59.058799743652344,85.193603515625,µm,Spot,Position,8,1000016452,183462
114,85.50689697265625,µm,Spot,Position,8,1000016657,183549
58.7333984375,86.71199798583984,µm,Spot,Position,8,1000040518,183760
69.6095962524414,87.3031997680664,µm,Spot,Position,8,1000016556,183892
126.822998046875,101.35800170898438,µm,Spot,Position,8,1000019722,186579
102.32099914550781,103.89700317382812,µm,Spot,Position,8,1000020075,187040
103.88500213623047,105.18199920654297,µm,Spot,Position,8,1000020303,187324
6.566349983215332,114.46099853515625,µm,Spot,Position,8,1000022002,189028
34.21670150756836,118.8290023803711,µm,Spot,Position,8,1000022876,189867
107.10600280761719,119.65499877929688,µm,Spot,Position,8,1000023063,190008
64.31330108642578,120.15299987792969,µm,Spot,Position,8,1000023135,190100
13.605199813842773,2.805999994277954,µm,Spot,Position,9,1000000520,191315
137.9219970703125,7.5790300369262695,µm,Spot,Position,9,1000001531,192262
152.92300415039062,9.729720115661621,µm,Spot,Position,9,1000001858,192700
49.75090026855469,14.46780014038086,µm,Spot,Position,9,1000002984,193577
69.02310180664062,17.134599685668945,µm,Spot,Position,9,1000003275,194100
91.06800079345703,26.61319923400879,µm,Spot,Position,9,1000076839,195929
92.12909698486328,40.63019943237305,µm,Spot,Position,9,1000007848,198662
79.07420349121094,46.574501037597656,µm,Spot,Position,9,1000009156,199835
122.62999725341797,47.05569839477539,µm,Spot,Position,9,1000009167,199922
126.56700134277344,57.15079879760742,µm,Spot,Position,9,1000011058,201847
63.58869934082031,67.99199676513672,µm,Spot,Position,9,1000013107,203942
60.43230056762695,83.83290100097656,µm,Spot,Position,9,1000016163,207021
59.32379913330078,85.24340057373047,µm,Spot,Position,9,1000016452,207253
113.75800323486328,85.39440155029297,µm,Spot,Position,9,1000016657,207290
58.78969955444336,86.4655990600586,µm,Spot,Position,9,1000040518,207506
69.51619720458984,86.8583984375,µm,Spot,Position,9,1000016556,207573
126.7229995727539,101.50700378417969,µm,Spot,Position,9,1000019722,210406
102.3270034790039,103.81700134277344,µm,Spot,Position,9,1000020075,210848
103.89700317382812,105.13999938964844,µm,Spot,Position,9,1000020303,211083
6.6860198974609375,114.7020034790039,µm,Spot,Position,9,1000022002,212919
34.24570083618164,118.96600341796875,µm,Spot,Position,9,1000022876,213780
107.52300262451172,119.58699798583984,µm,Spot,Position,9,1000023063,213906
64.28739929199219,119.77799987792969,µm,Spot,Position,9,1000023135,213922
13.634200096130371,3.0841500759124756,µm,Spot,Position,10,1000000520,215233
138.0500030517578,7.699289798736572,µm,Spot,Position,10,1000001531,216183
152.68800354003906,9.702850341796875,µm,Spot,Position,10,1000001858,216548
50.05160140991211,14.173999786376953,µm,Spot,Position,10,1000002984,217396
69.14440155029297,17.393999099731445,µm,Spot,Position,10,1000003275,218021
91.31009674072266,26.535600662231445,µm,Spot,Position,10,1000076839,219793
92.02890014648438,40.35580062866211,µm,Spot,Position,10,1000007848,222461
79.25569915771484,46.650001525878906,µm,Spot,Position,10,1000009156,223673
122.68699645996094,46.79130172729492,µm,Spot,Position,10,1000009167,223707
95.22989654541016,49.13759994506836,µm,Spot,Position,10,1000009521,224143
126.4800033569336,57.054100036621094,µm,Spot,Position,10,1000011058,225672
63.589500427246094,67.81050109863281,µm,Spot,Position,10,1000013107,227753
60.5806999206543,83.95330047607422,µm,Spot,Position,10,1000016163,230866
59.03390121459961,85.14399719238281,µm,Spot,Position,10,1000016452,231099
113.36100006103516,85.53359985351562,µm,Spot,Position,10,1000231149,231149
114.01899719238281,85.61399841308594,µm,Spot,Position,10,1000016657,231150
58.50859832763672,86.5905990600586,µm,Spot,Position,10,1000040518,231338
102.41799926757812,103.89399719238281,µm,Spot,Position,10,1000020075,234675
103.81800079345703,105.18599700927734,µm,Spot,Position,10,1000020303,234927
6.94950008392334,114.8499984741211,µm,Spot,Position,10,1000022002,236773
34.56039810180664,118.81500244140625,µm,Spot,Position,10,1000022876,237538
64.08910369873047,119.35199737548828,µm,Spot,Position,10,1000023135,237632
107.58699798583984,119.53700256347656,µm,Spot,Position,10,1000023063,237677
13.579000473022461,3.2682700157165527,µm,Spot,Position,11,1000000520,239079
137.8509979248047,7.490690231323242,µm,Spot,Position,11,1000001531,239968
152.8070068359375,9.904120445251465,µm,Spot,Position,11,1000001858,240403
69.0009994506836,17.414899826049805,µm,Spot,Position,11,1000003275,241856
92.09390258789062,40.32590103149414,µm,Spot,Position,11,1000007848,246259
