frame,MSD,time
290,0.03082,14.5
291,0.03012,14.55
292,0.038166,14.6
293,0.063778,14.65
294,0.032036,14.7
295,0.018248,14.75
296,0.055286,14.8
297,0.037153,14.85
298,0.099127,14.9
299,0.086126,14.95
