frame,MSD,time
0,0.0,0.0
1,0.136538,0.05
2,0.233809,0.1
3,0.243512,0.15
4,0.360758,0.2
5,0.42128,0.25
6,0.442381,0.3
7,0.590839,0.35
8,0.615145,0.4
9,0.67353,0.45
10,0.738628,0.5
11,0.803335,0.55
12,0.882681,0.6
13,0.887414,0.65
14,0.967211,0.7
15,1.032646,0.75
16,1.128227,0.8
17,1.22843,0.85
18,1.255504,0.9
19,1.257129,0.95
20,1.373847,1.0
21,1.351618,1.05
22,1.375838,1.1
23,1.408635,1.15
24,1.412691,1.2
25,1.492121,1.25
26,1.54219,1.3
27,1.630645,1.35
28,1.541452,1.4
29,1.624164,1.45
30,1.664951,1.5
31,1.712416,1.55
32,1.954994,1.6
33,1.890738,1.65
34,2.080469,1.7
35,1.980276,1.75
36,2.115523,1.8
37,2.187041,1.85
38,2.160091,1.9
39,2.414057,1.95
40,2.187967,2.0
41,2.278243,2.05
42,2.344617,2.1
43,2.549038,2.15
44,2.421581,2.2
45,2.432481,2.25
46,2.492298,2.3
47,2.393449,2.35
48,2.474236,2.4
49,2.445633,2.45
50,2.596714,2.5
51,2.782826,2.55
52,2.668073,2.6
53,2.815456,2.65
54,2.791635,2.7
55,2.900017,2.75
56,2.645011,2.8
57,2.822802,2.85
58,2.689888,2.9
59,2.557751,2.95
60,2.717984,3.0
61,2.773088,3.05
62,2.605969,3.1
63,2.665334,3.15
64,2.581558,3.2
65,2.416613,3.25
66,2.575053,3.3
67,2.708192,3.35
68,2.432528,3.4
69,2.348885,3.45
70,2.425043,3.5
71,2.589782,3.55
72,2.900171,3.6
73,2.471293,3.65
74,2.132323,3.7
75,2.702633,3.75
76,2.720367,3.8
77,2.595058,3.85
78,2.906678,3.9
79,3.1996,3.95
80,2.882037,4.0
81,3.153034,4.05
82,3.585612,4.1
83,3.454128,4.15
84,3.271162,4.2
85,3.375597,4.25
86,3.430196,4.3
87,3.831756,4.35
88,3.805097,4.4
89,2.750979,4.45
90,3.017592,4.5
91,3.897581,4.55
92,3.597353,4.6
93,4.089719,4.65
94,4.350119,4.7
95,3.965753,4.75
96,3.741834,4.8
97,3.672056,4.85
98,4.459542,4.9
99,4.670653,4.95
100,3.667745,5.0
101,3.889523,5.05
102,4.777106,5.1
103,5.052778,5.15
104,5.11295,5.2
105,5.680797,5.25
106,5.383437,5.3
107,3.859489,5.35
108,5.70609,5.4
109,5.794488,5.45
110,4.180036,5.5
111,3.898665,5.55
112,4.328276,5.6
113,3.769654,5.65
114,3.406669,5.7
115,5.024058,5.75
116,5.374528,5.8
117,3.315511,5.85
118,2.762498,5.9
119,2.79044,5.95
120,6.369301,6.0
121,1.916324,6.05
122,5.030875,6.1
123,4.060003,6.15
124,6.061753,6.2
125,5.125603,6.25
126,5.376102,6.3
127,5.119831,6.35
128,4.812427,6.4
129,3.897408,6.45
130,4.415309,6.5
131,4.618026,6.55
132,4.357052,6.6
133,4.625403,6.65
134,4.307745,6.7
135,4.831329,6.75
136,4.493508,6.8
137,4.958815,6.85
138,5.056606,6.9
139,5.736947,6.95
140,6.708728,7.0
141,5.981662,7.05
