Detailed,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Position X,Position Y,Unit,Category,Collection,Time,TrackID,ID
25.06529998779297,32.0458984375,µm,Spot,Position,1,1000001134,1134
29.364500045776367,35.41999816894531,µm,Spot,Position,1,1000001244,1244
0.695713996887207,52.066200256347656,µm,Spot,Position,1,1000001881,1881
28.108999252319336,52.28409957885742,µm,Spot,Position,1,1000001886,1886
24.21269989013672,58.87080001831055,µm,Spot,Position,1,1000002126,2126
39.95859909057617,58.91469955444336,µm,Spot,Position,1,1000002130,2130
27.6648006439209,62.30229949951172,µm,Spot,Position,1,1000002251,2251
73.72650146484375,6.498010158538818,µm,Spot,Position,1,1000004746,4746
67.42669677734375,37.01839828491211,µm,Spot,Position,1,1000005920,5920
77.32830047607422,68.53260040283203,µm,Spot,Position,1,1000007191,7191
55.35390090942383,75.1978988647461,µm,Spot,Position,1,1000007458,7458
61.18709945678711,76.8853988647461,µm,Spot,Position,1,1000007511,7511
75.7603988647461,80.24459838867188,µm,Spot,Position,1,1000007649,7649
68.16690063476562,81.7332992553711,µm,Spot,Position,1,1000007702,7702
119.18599700927734,32.01620101928711,µm,Spot,Position,1,1000010548,10548
86.5634994506836,63.026100158691406,µm,Spot,Position,1,1000011772,11772
98.61380004882812,109.11699676513672,µm,Spot,Position,1,1000013626,13626
153.31399536132812,88.14910125732422,µm,Spot,Position,1,1000017426,17426
25.073299407958984,31.929899215698242,µm,Spot,Position,2,1000001134,20200
29.43320083618164,35.39569854736328,µm,Spot,Position,2,1000001244,20323
0.652646005153656,51.652400970458984,µm,Spot,Position,2,1000001881,20898
28.146900177001953,52.52989959716797,µm,Spot,Position,2,1000001886,20941
24.35449981689453,58.54679870605469,µm,Spot,Position,2,1000002126,21152
39.82339859008789,59.030601501464844,µm,Spot,Position,2,1000002130,21168
27.565799713134766,62.43069839477539,µm,Spot,Position,2,1000002251,21284
73.82150268554688,6.62214994430542,µm,Spot,Position,2,1000004746,23748
67.4635009765625,37.175201416015625,µm,Spot,Position,2,1000005920,24916
77.69629669189453,68.6093978881836,µm,Spot,Position,2,1000007191,26159
55.58769989013672,75.10079956054688,µm,Spot,Position,2,1000007458,26390
61.531700134277344,76.69550323486328,µm,Spot,Position,2,1000007511,26452
75.95950317382812,80.0802993774414,µm,Spot,Position,2,1000007649,26576
68.3593978881836,81.69210052490234,µm,Spot,Position,2,1000007702,26634
119.20999908447266,31.890100479125977,µm,Spot,Position,2,1000010548,29372
86.68900299072266,62.90190124511719,µm,Spot,Position,2,1000011772,30594
98.91179656982422,109.27200317382812,µm,Spot,Position,2,1000013626,32476
153.47900390625,88.0802001953125,µm,Spot,Position,2,1000017426,36264
24.880800247192383,31.4197998046875,µm,Spot,Position,3,1000001134,38957
29.576200485229492,35.192100524902344,µm,Spot,Position,3,1000001244,39096
0.5858060121536255,51.58980178833008,µm,Spot,Position,3,1000001881,39702
27.975900650024414,52.63460159301758,µm,Spot,Position,3,1000001886,39738
24.083799362182617,58.19649887084961,µm,Spot,Position,3,1000002126,39940
39.8473014831543,58.75699996948242,µm,Spot,Position,3,1000002130,39962
27.497900009155273,62.37990188598633,µm,Spot,Position,3,1000002251,40096
73.74089813232422,6.226160049438477,µm,Spot,Position,3,1000004746,42521
67.75440216064453,37.19279861450195,µm,Spot,Position,3,1000005920,43701
77.3749008178711,68.45590209960938,µm,Spot,Position,3,1000007191,44923
55.54010009765625,74.78510284423828,µm,Spot,Position,3,1000007458,45177
